,driverId,position,points,year
2811,27,24,0.0,2007
2812,28,25,0.0,2007
2813,29,26,0.0,2007
2814,1,1,98.0,2008
2815,13,2,97.0,2008
2816,8,3,75.0,2008
2817,9,4,75.0,2008
2818,4,5,61.0,2008
2819,2,6,60.0,2008
2820,5,7,53.0,2008
2821,20,8,35.0,2008
2822,15,9,31.0,2008
2823,10,10,25.0,2008
2824,17,11,21.0,2008
2825,12,12,19.0,2008
2826,3,13,17.0,2008
2827,22,14,11.0,2008
2828,6,15,9.0,2008
2829,14,16,8.0,2008
2830,7,17,4.0,2008
2831,18,18,3.0,2008
2832,11,19,0.0,2008
2833,16,20,0.0,2008
2834,19,21,0.0,2008
2835,21,22,0.0,2008
2836,18,1,95.0,2009
2837,20,2,84.0,2009
2838,22,3,77.0,2009
2839,17,4,69.5,2009
2840,1,5,49.0,2009
2841,8,6,48.0,2009
2842,3,7,34.5,2009
2843,15,8,32.5,2009
2844,4,9,26.0,2009
2845,10,10,24.0,2009
2846,5,11,22.0,2009
2847,13,12,22.0,2009
2848,2,13,19.0,2009
2849,9,14,17.0,2009
2850,21,15,8.0,2009
2851,67,16,6.0,2009
2852,16,17,5.0,2009
2853,155,18,3.0,2009
2854,7,19,2.0,2009
2855,6,20,0.0,2009
2856,12,21,0.0,2009
2857,24,22,0.0,2009
2858,69,23,0.0,2009
2859,153,24,0.0,2009
2860,154,25,0.0,2009
2861,20,1,256.0,2010
2862,4,2,252.0,2010
2863,17,3,242.0,2010
2864,1,4,240.0,2010
2865,18,5,214.0,2010
2866,13,6,144.0,2010
2867,3,7,142.0,2010
2868,9,8,136.0,2010
2869,30,9,72.0,2010
2870,22,10,47.0,2010
2871,16,11,47.0,2010
2872,155,12,32.0,2010
2873,808,13,27.0,2010
2874,807,14,22.0,2010
2875,24,15,21.0,2010
2876,67,16,8.0,2010
2877,37,17,6.0,2010
2878,2,18,6.0,2010
2879,153,19,5.0,2010
2880,32,20,0.0,2010
2881,15,21,0.0,2010
2882,5,22,0.0,2010
2883,29,23,0.0,2010
2884,10,24,0.0,2010
2885,810,25,0.0,2010
2886,811,26,0.0,2010
2887,812,27,0.0,2010
2888,20,1,392.0,2011
2889,18,2,270.0,2011
2890,17,3,258.0,2011
2891,4,4,257.0,2011
2892,1,5,227.0,2011
2893,13,6,118.0,2011
2894,3,7,89.0,2011
2895,30,8,76.0,2011
2896,16,9,42.0,2011
2897,808,10,37.0,2011
2898,2,11,34.0,2011
2899,155,12,30.0,2011
2900,814,13,27.0,2011
2901,153,14,26.0,2011
2902,67,15,15.0,2011
2903,815,16,14.0,2011
2904,22,17,4.0,2011
2905,811,18,2.0,2011
2906,813,19,1.0,2011
2907,24,20,0.0,2011
2908,37,21,0.0,2011
2909,39,22,0.0,2011
2910,15,23,0.0,2011
2911,5,24,0.0,2011
2912,812,25,0.0,2011
2913,10,26,0.0,2011
2914,816,27,0.0,2011
2915,817,28,0.0,2011
2916,20,1,281.0,2012
2917,4,2,278.0,2012
2918,8,3,207.0,2012
2919,1,4,190.0,2012
2920,18,5,188.0,2012
2921,17,6,179.0,2012
2922,13,7,122.0,2012
2923,154,8,96.0,2012
2924,3,9,93.0,2012
2925,815,10,66.0,2012
2926,807,11,63.0,2012
2927,155,12,60.0,2012
2928,30,13,49.0,2012
2929,814,14,46.0,2012
2930,813,15,45.0,2012
2931,811,16,31.0,2012
2932,818,17,16.0,2012
2933,817,18,10.0,2012
2934,816,19,0.0,2012
2935,39,20,0.0,2012
2936,808,21,0.0,2012
2937,37,22,0.0,2012
2938,10,23,0.0,2012
2939,5,24,0.0,2012
2940,819,25,0.0,2012
2941,20,1,397.0,2013
2942,4,2,242.0,2013
2943,17,3,199.0,2013
2944,1,4,189.0,2013
2945,8,5,183.0,2013
2946,3,6,171.0,2013
2947,154,7,132.0,2013
2948,13,8,112.0,2013
2949,18,9,73.0,2013
2950,807,10,51.0,2013
2951,815,11,49.0,2013
2952,814,12,48.0,2013
2953,16,13,29.0,2013
2954,817,14,20.0,2013
2955,818,15,13.0,2013
2956,821,16,6.0,2013
2957,822,17,4.0,2013
2958,813,18,1.0,2013
2959,5,19,0.0,2013
2960,819,20,0.0,2013
2961,820,21,0.0,2013
2962,823,22,0.0,2013
2963,824,23,0.0,2013
2964,1,1,384.0,2014
2965,3,2,317.0,2014
2966,817,3,238.0,2014
2967,822,4,186.0,2014
2968,20,5,167.0,2014
2969,4,6,161.0,2014
2970,13,7,134.0,2014
2971,18,8,126.0,2014
2972,807,9,96.0,2014
2973,815,10,59.0,2014
2974,8,11,55.0,2014
2975,825,12,55.0,2014
2976,818,13,22.0,2014
2977,154,14,8.0,2014
2978,826,15,8.0,2014
2979,813,16,2.0,2014
2980,824,17,2.0,2014
2981,155,18,0.0,2014
2982,16,19,0.0,2014
2983,820,20,0.0,2014
2984,821,21,0.0,2014
2985,827,22,0.0,2014
2986,828,23,0.0,2014
2987,829,24,0.0,2014
2988,1,1,381.0,2015
2989,3,2,322.0,2015
2990,20,3,278.0,2015
2991,8,4,150.0,2015
2992,822,5,136.0,2015
2993,13,6,121.0,2015
2994,826,7,95.0,2015
2995,817,8,92.0,2015
2996,815,9,78.0,2015
2997,807,10,58.0,2015
2998,154,11,51.0,2015
2999,830,12,49.0,2015
3000,813,13,27.0,2015
3001,831,14,27.0,2015
3002,832,15,18.0,2015
3003,18,16,16.0,2015
3004,4,17,11.0,2015
3005,828,18,9.0,2015
3006,825,19,0.0,2015
3007,829,20,0.0,2015
3008,833,21,0.0,2015
3009,834,22,0.0,2015
3010,3,1,385.0,2016
3011,1,2,380.0,2016
3012,817,3,256.0,2016
3013,20,4,212.0,2016
3014,830,5,204.0,2016
3015,8,6,186.0,2016
3016,815,7,101.0,2016
3017,822,8,85.0,2016
3018,807,9,72.0,2016
3019,4,10,54.0,2016
3020,13,11,53.0,2016
3021,832,12,46.0,2016
3022,154,13,29.0,2016
3023,826,14,25.0,2016
3024,18,15,21.0,2016
3025,825,16,7.0,2016
3026,831,17,2.0,2016
3027,835,18,1.0,2016
3028,836,19,1.0,2016
3029,838,20,1.0,2016
3030,821,21,0.0,2016
3031,828,22,0.0,2016
3032,837,23,0.0,2016
3033,839,24,0.0,2016
3034,1,1,363.0,2017
3035,20,2,317.0,2017
3036,822,3,305.0,2017
3037,8,4,205.0,2017
3038,817,5,200.0,2017
3039,830,6,168.0,2017
3040,815,7,100.0,2017
3041,839,8,87.0,2017
3042,832,9,54.0,2017
3043,13,10,43.0,2017
3044,807,11,43.0,2017
3045,840,12,40.0,2017
3046,154,13,28.0,2017
3047,825,14,19.0,2017
3048,4,15,17.0,2017
3049,838,16,13.0,2017
3050,835,17,8.0,2017
3051,826,18,5.0,2017
3052,836,19,5.0,2017
3053,828,20,0.0,2017
3054,814,21,0.0,2017
3055,18,22,0.0,2017
3056,841,23,0.0,2017
3057,842,24,0.0,2017
3058,843,25,0.0,2017
3059,1,1,408.0,2018
3060,20,2,320.0,2018
3061,8,3,251.0,2018
3062,830,4,249.0,2018
3063,822,5,247.0,2018
3064,817,6,170.0,2018
3065,807,7,69.0,2018
3066,815,8,62.0,2018
3067,825,9,56.0,2018
3068,832,10,53.0,2018
3069,4,11,50.0,2018
3070,839,12,49.0,2018
3071,844,13,39.0,2018
3072,154,14,37.0,2018
3073,842,15,29.0,2018
3074,838,16,12.0,2018
3075,828,17,9.0,2018
3076,840,18,6.0,2018
3077,843,19,4.0,2018
3078,845,20,1.0,2018
3079,1,1,413.0,2019
3080,822,2,326.0,2019
3081,830,3,278.0,2019
3082,844,4,264.0,2019
3083,20,5,240.0,2019
3084,832,6,96.0,2019
3085,842,7,95.0,2019
3086,848,8,92.0,2019
3087,817,9,54.0,2019
3088,815,10,52.0,2019
3089,846,11,49.0,2019
3090,8,12,43.0,2019
3091,807,13,37.0,2019
3092,826,14,37.0,2019
3093,840,15,21.0,2019
3094,825,16,20.0,2019
3095,841,17,14.0,2019
3096,154,18,8.0,2019
3097,9,19,1.0,2019
3098,847,20,0.0,2019
3099,1,1,347.0,2020
3100,822,2,223.0,2020
3101,830,3,214.0,2020
3102,815,4,125.0,2020
3103,817,5,119.0,2020
3104,848,6,105.0,2020
3105,832,7,105.0,2020
3106,844,8,98.0,2020
3107,846,9,97.0,2020
3108,840,10,75.0,2020
3109,842,11,75.0,2020
3110,839,12,62.0,2020
3111,20,13,33.0,2020
3112,826,14,32.0,2020
3113,807,15,10.0,2020
3114,8,16,4.0,2020
3115,841,17,4.0,2020
3116,847,18,3.0,2020
3117,154,19,2.0,2020
3118,825,20,1.0,2020
3119,849,21,0.0,2020
3120,850,22,0.0,2020
3121,851,23,0.0,2020
3122,830,1,395.5,2021
3123,1,2,387.5,2021
3124,822,3,226.0,2021
3125,815,4,190.0,2021
3126,832,5,164.5,2021
3127,846,6,160.0,2021
3128,844,7,159.0,2021
3129,817,8,115.0,2021
3130,842,9,110.0,2021
3131,4,10,81.0,2021
3132,839,11,74.0,2021
3133,20,12,43.0,2021
3134,840,13,34.0,2021
3135,852,14,32.0,2021
3136,847,15,16.0,2021
3137,8,16,10.0,2021
3138,849,17,7.0,2021
3139,841,18,3.0,2021
3140,9,19,0.0,2021
3141,853,20,0.0,2021
3142,854,21,0.0,2021
3143,830,1,454.0,2022
3144,844,2,308.0,2022
3145,815,3,305.0,2022
3146,847,4,275.0,2022
3147,832,5,246.0,2022
3148,1,6,240.0,2022
3149,846,7,122.0,2022
3150,839,8,92.0,2022
3151,4,9,81.0,2022
3152,822,10,49.0,2022
3153,20,11,37.0,2022
3154,817,12,37.0,2022
3155,825,13,25.0,2022
3156,842,14,23.0,2022
3157,840,15,18.0,2022
3158,852,16,12.0,2022
3159,854,17,12.0,2022
3160,855,18,6.0,2022
3161,848,19,4.0,2022
3162,849,20,2.0,2022
3163,856,21,2.0,2022
3164,807,22,0.0,2022
3165,830,1,575.0,2023
3166,815,2,285.0,2023
3167,1,3,234.0,2023
3168,844,4,206.0,2023
3169,4,5,206.0,2023
3170,846,6,205.0,2023
3171,832,7,200.0,2023
3172,847,8,175.0,2023
3173,857,9,97.0,2023
3174,840,10,74.0,2023
3175,842,11,62.0,2023
3176,839,12,58.0,2023
3177,848,13,27.0,2023
3178,852,14,17.0,2023
3179,822,15,10.0,2023
3180,807,16,9.0,2023
3181,817,17,6.0,2023
3182,855,18,6.0,2023
3183,825,19,3.0,2023
3184,859,20,2.0,2023
3185,858,21,1.0,2023
3186,856,22,0.0,2023
